id_vente,adherent_id,personne_physique,montant,code_mp,produit,produit_ref,secteur,code_ant,annee,month,jour,mois,moy_paiment,aita_antenne,antenne,date,trimestre,année_mois
3096,13632,PP,50,1,Attestation Professionnelle,AP-AHU-0970-c-1448-2023,Commerce,AL HOCEIMA,2023,9,21,septembre,Espèce,AHU,AL HOCEIMA,2023-09-21,3,2023-09-30 00:00:00
7510,12529,PM,648,1,Certificat d'origine,CO-TNG-0055-c-0695-2023,Commerce,TANGER,2023,9,21,septembre,Espèce,TNG,TANGER,2023-09-21,3,2023-09-30 00:00:00
7114,172,PM,702,1,Certificat d'origine,CO-TNG-0255-i-0694-2023,Industrie,TANGER,2023,9,21,septembre,Espèce,TNG,TANGER,2023-09-21,3,2023-09-30 00:00:00
7113,172,PM,659,1,Certificat d'origine,CO-TNG-0254-i-0693-2023,Industrie,TANGER,2023,9,21,septembre,Espèce,TNG,TANGER,2023-09-21,3,2023-09-30 00:00:00
7511,12529,PM,893,1,Certificat d'origine,CO-TNG-0056-c-0696-2023,Commerce,TANGER,2023,9,21,septembre,Espèce,TNG,TANGER,2023-09-21,3,2023-09-30 00:00:00
5587,13633,PM,200,1,Carte de Commerce,CA-TET-0241-c-0356-2023,Commerce,TETOUAN,2023,9,21,septembre,Espèce,TET,TETOUAN,2023-09-21,3,2023-09-30 00:00:00
5585,4605,PP,50,1,Attestation Professionnelle,AP-TET-0245-c-0378-2023,Commerce,TETOUAN,2023,9,21,septembre,Espèce,TET,TETOUAN,2023-09-21,3,2023-09-30 00:00:00
5584,4605,PP,100,1,Carte de Commerce,CA-TET-0240-c-0355-2023,Commerce,TETOUAN,2023,9,21,septembre,Espèce,TET,TETOUAN,2023-09-21,3,2023-09-30 00:00:00
5588,13633,PM,100,1,Attestation Professionnelle,AP-TET-0246-c-0379-2023,Commerce,TETOUAN,2023,9,21,septembre,Espèce,TET,TETOUAN,2023-09-21,3,2023-09-30 00:00:00
6586,193,PM,100,1,Légalisation,VI-TNG-2104-s-4913-2023,Service,TANGER,2023,9,22,septembre,Espèce,TNG,TANGER,2023-09-22,3,2023-09-30 00:00:00
11307,13638,PP,50,1,Attestation Professionnelle,AP--0115-c-0143-2023,Commerce,LARACHE,2023,9,22,septembre,Espèce,LA,LARACHE,2023-09-22,3,2023-09-30 00:00:00
9882,13637,PP,100,3,Carte de Commerce,CA-TNG-0488-c-0810-2023,Commerce,TANGER,2023,9,22,septembre,TPE,TNG,TANGER,2023-09-22,3,2023-09-30 00:00:00
9881,13637,PP,50,3,Attestation Professionnelle,AP-TNG-0428-c-0622-2023,Commerce,TANGER,2023,9,22,septembre,TPE,TNG,TANGER,2023-09-22,3,2023-09-30 00:00:00
8453,13636,PP,100,1,Carte de Commerce,CA-TNG-0487-c-0809-2023,Commerce,TANGER,2023,9,22,septembre,Espèce,TNG,TANGER,2023-09-22,3,2023-09-30 00:00:00
8452,13636,PP,50,1,Attestation Professionnelle,AP-TNG-0427-c-0621-2023,Commerce,TANGER,2023,9,22,septembre,Espèce,TNG,TANGER,2023-09-22,3,2023-09-30 00:00:00
8451,13635,PP,100,1,Carte de Commerce,CA-TNG-0486-c-0808-2023,Commerce,TANGER,2023,9,22,septembre,Espèce,TNG,TANGER,2023-09-22,3,2023-09-30 00:00:00
8450,13635,PP,50,1,Attestation Professionnelle,AP-TNG-0426-c-0620-2023,Commerce,TANGER,2023,9,22,septembre,Espèce,TNG,TANGER,2023-09-22,3,2023-09-30 00:00:00
6585,193,PM,100,1,Légalisation,VI-TNG-2103-s-4912-2023,Service,TANGER,2023,9,22,septembre,Espèce,TNG,TANGER,2023-09-22,3,2023-09-30 00:00:00
11308,13638,PP,100,1,Carte de Commerce,CA--0120-c-0146-2023,Commerce,LARACHE,2023,9,22,septembre,Espèce,LA,LARACHE,2023-09-22,3,2023-09-30 00:00:00
6583,193,PM,100,1,Légalisation,VI-TNG-2101-s-4910-2023,Service,TANGER,2023,9,22,septembre,Espèce,TNG,TANGER,2023-09-22,3,2023-09-30 00:00:00
5590,13640,PM,100,1,Attestation Professionnelle,AP-TET-0247-c-0380-2023,Commerce,TETOUAN,2023,9,22,septembre,Espèce,TET,TETOUAN,2023-09-22,3,2023-09-30 00:00:00
5589,13640,PM,200,1,Carte de Commerce,CA-TET-0242-c-0357-2023,Commerce,TETOUAN,2023,9,22,septembre,Espèce,TET,TETOUAN,2023-09-22,3,2023-09-30 00:00:00
3101,13639,PP,50,1,Attestation Professionnelle,AP-AHU-0972-c-1451-2023,Commerce,AL HOCEIMA,2023,9,22,septembre,Espèce,AHU,AL HOCEIMA,2023-09-22,3,2023-09-30 00:00:00
3100,13639,PP,100,1,Carte de Commerce,CA-AHU-0620-c-0935-2023,Commerce,AL HOCEIMA,2023,9,22,septembre,Espèce,AHU,AL HOCEIMA,2023-09-22,3,2023-09-30 00:00:00
3098,4041,PP,50,1,Attestation Professionnelle,AP-AHU-0414-s-1449-2023,Service,AL HOCEIMA,2023,9,22,septembre,Espèce,AHU,AL HOCEIMA,2023-09-22,3,2023-09-30 00:00:00
3097,4041,PP,100,1,Carte de Commerce,CA-AHU-0272-s-0934-2023,Service,AL HOCEIMA,2023,9,22,septembre,Espèce,AHU,AL HOCEIMA,2023-09-22,3,2023-09-30 00:00:00
560,10485,PP,50,1,Attestation Professionnelle,AP-AHU-0971-c-1450-2023,Commerce,AL HOCEIMA,2023,9,22,septembre,Espèce,AHU,AL HOCEIMA,2023-09-22,3,2023-09-30 00:00:00
6584,193,PM,100,1,Légalisation,VI-TNG-2102-s-4911-2023,Service,TANGER,2023,9,22,septembre,Espèce,TNG,TANGER,2023-09-22,3,2023-09-30 00:00:00
6588,193,PM,613,1,Certificat d'origine,CO-TNG-0375-s-0701-2023,Service,TANGER,2023,9,25,septembre,Espèce,TNG,TANGER,2023-09-25,3,2023-09-30 00:00:00
6589,193,PM,803,1,Certificat d'origine,CO-TNG-0376-s-0702-2023,Service,TANGER,2023,9,25,septembre,Espèce,TNG,TANGER,2023-09-25,3,2023-09-30 00:00:00
5592,13647,PP,50,1,Attestation Professionnelle,AP-TET-0248-c-0382-2023,Commerce,TETOUAN,2023,9,25,septembre,Espèce,TET,TETOUAN,2023-09-25,3,2023-09-30 00:00:00
6587,193,PM,1000,1,Certificat d'origine,CO-TNG-0374-s-0700-2023,Service,TANGER,2023,9,25,septembre,Espèce,TNG,TANGER,2023-09-25,3,2023-09-30 00:00:00
9883,11065,PP,50,3,Attestation Professionnelle,AP-TNG-0430-c-0625-2023,Commerce,TANGER,2023,9,25,septembre,TPE,TNG,TANGER,2023-09-25,3,2023-09-30 00:00:00
5591,13647,PP,100,1,Carte de Commerce,CA-TET-0243-c-0358-2023,Commerce,TETOUAN,2023,9,25,septembre,Espèce,TET,TETOUAN,2023-09-25,3,2023-09-30 00:00:00
8454,13643,PP,50,1,Attestation Professionnelle,AP-TNG-0152-s-0623-2023,Service,TANGER,2023,9,25,septembre,Espèce,TNG,TANGER,2023-09-25,3,2023-09-30 00:00:00
8455,13643,PP,100,1,Carte de Commerce,CA-TNG-0255-s-0811-2023,Service,TANGER,2023,9,25,septembre,Espèce,TNG,TANGER,2023-09-25,3,2023-09-30 00:00:00
8456,13644,PP,50,1,Attestation Professionnelle,AP-TNG-0429-c-0624-2023,Commerce,TANGER,2023,9,25,septembre,Espèce,TNG,TANGER,2023-09-25,3,2023-09-30 00:00:00
8457,13644,PP,100,1,Carte de Commerce,CA-TNG-0489-c-0812-2023,Commerce,TANGER,2023,9,25,septembre,Espèce,TNG,TANGER,2023-09-25,3,2023-09-30 00:00:00
7115,172,PM,755,1,Certificat d'origine,CO-TNG-0256-i-0699-2023,Industrie,TANGER,2023,9,25,septembre,Espèce,TNG,TANGER,2023-09-25,3,2023-09-30 00:00:00
4714,12278,PP,50,1,Attestation Professionnelle,AP-TET-0116-s-0381-2023,Service,TETOUAN,2023,9,25,septembre,Espèce,TET,TETOUAN,2023-09-25,3,2023-09-30 00:00:00
6590,193,PM,1000,1,Certificat d'origine,CO-TNG-0377-s-0703-2023,Service,TANGER,2023,9,25,septembre,Espèce,TNG,TANGER,2023-09-25,3,2023-09-30 00:00:00
3111,13646,PM,200,1,Carte de Commerce,CA-AHU-0623-c-0940-2023,Commerce,AL HOCEIMA,2023,9,25,septembre,Espèce,AHU,AL HOCEIMA,2023-09-25,3,2023-09-30 00:00:00
3112,13646,PM,100,1,Attestation Professionnelle,AP-AHU-0975-c-1456-2023,Commerce,AL HOCEIMA,2023,9,25,septembre,Espèce,AHU,AL HOCEIMA,2023-09-25,3,2023-09-30 00:00:00
427,1593,PP,50,1,Attestation Professionnelle,AP-AHU-0976-c-1457-2023,Commerce,AL HOCEIMA,2023,9,25,septembre,Espèce,AHU,AL HOCEIMA,2023-09-25,3,2023-09-30 00:00:00
3102,13642,PP,100,1,Carte de Commerce,CA-AHU-0621-c-0936-2023,Commerce,AL HOCEIMA,2023,9,25,septembre,Espèce,AHU,AL HOCEIMA,2023-09-25,3,2023-09-30 00:00:00
3103,13642,PP,50,1,Attestation Professionnelle,AP-AHU-0973-c-1452-2023,Commerce,AL HOCEIMA,2023,9,25,septembre,Espèce,AHU,AL HOCEIMA,2023-09-25,3,2023-09-30 00:00:00
3104,9135,PP,100,1,Carte de Commerce,CA-AHU-0273-s-0937-2023,Service,AL HOCEIMA,2023,9,25,septembre,Espèce,AHU,AL HOCEIMA,2023-09-25,3,2023-09-30 00:00:00
426,1593,PP,100,1,Carte de Commerce,CA-AHU-0624-c-0941-2023,Commerce,AL HOCEIMA,2023,9,25,septembre,Espèce,AHU,AL HOCEIMA,2023-09-25,3,2023-09-30 00:00:00
3107,13645,PP,100,1,Carte de Commerce,CA-AHU-0274-s-0938-2023,Service,AL HOCEIMA,2023,9,25,septembre,Espèce,AHU,AL HOCEIMA,2023-09-25,3,2023-09-30 00:00:00
3108,13645,PP,50,1,Attestation Professionnelle,AP-AHU-0416-s-1454-2023,Service,AL HOCEIMA,2023,9,25,septembre,Espèce,AHU,AL HOCEIMA,2023-09-25,3,2023-09-30 00:00:00
3109,6961,PP,100,1,Carte de Commerce,CA-AHU-0622-c-0939-2023,Commerce,AL HOCEIMA,2023,9,25,septembre,Espèce,AHU,AL HOCEIMA,2023-09-25,3,2023-09-30 00:00:00
3110,6961,PP,50,1,Attestation Professionnelle,AP-AHU-0974-c-1455-2023,Commerce,AL HOCEIMA,2023,9,25,septembre,Espèce,AHU,AL HOCEIMA,2023-09-25,3,2023-09-30 00:00:00
3105,9135,PP,50,1,Attestation Professionnelle,AP-AHU-0415-s-1453-2023,Service,AL HOCEIMA,2023,9,25,septembre,Espèce,AHU,AL HOCEIMA,2023-09-25,3,2023-09-30 00:00:00
7514,12529,PM,794,1,Certificat d'origine,CO-TNG-0059-c-0705-2023,Commerce,TANGER,2023,9,26,septembre,Espèce,TNG,TANGER,2023-09-26,3,2023-09-30 00:00:00
3135,1037,PP,100,1,Carte de Commerce,CA-AHU-0633-c-0952-2023,Commerce,AL HOCEIMA,2023,9,26,septembre,Espèce,AHU,AL HOCEIMA,2023-09-26,3,2023-09-30 00:00:00
3136,1037,PP,50,1,Attestation Professionnelle,AP-AHU-0989-c-1472-2023,Commerce,AL HOCEIMA,2023,9,26,septembre,Espèce,AHU,AL HOCEIMA,2023-09-26,3,2023-09-30 00:00:00
5594,13651,PP,50,1,Attestation Professionnelle,AP-TET-0249-c-0383-2023,Commerce,TETOUAN,2023,9,26,septembre,Espèce,TET,TETOUAN,2023-09-26,3,2023-09-30 00:00:00
5595,13651,PP,100,1,Carte de Commerce,CA-TET-0244-c-0359-2023,Commerce,TETOUAN,2023,9,26,septembre,Espèce,TET,TETOUAN,2023-09-26,3,2023-09-30 00:00:00
5596,10297,PP,50,1,Attestation Professionnelle,AP-TET-0017-i-0384-2023,Industrie,TETOUAN,2023,9,26,septembre,Espèce,TET,TETOUAN,2023-09-26,3,2023-09-30 00:00:00
5597,10297,PP,100,1,Carte de Commerce,CA-TET-0017-i-0360-2023,Industrie,TETOUAN,2023,9,26,septembre,Espèce,TET,TETOUAN,2023-09-26,3,2023-09-30 00:00:00
6591,193,PM,924,1,Certificat d'origine,CO-TNG-0378-s-0704-2023,Service,TANGER,2023,9,26,septembre,Espèce,TNG,TANGER,2023-09-26,3,2023-09-30 00:00:00
8143,13085,PP,50,1,Attestation Professionnelle,AP-TNG-0431-c-0626-2023,Commerce,TANGER,2023,9,26,septembre,Espèce,TNG,TANGER,2023-09-26,3,2023-09-30 00:00:00
8466,13655,PP,100,1,Carte de Commerce,CA-TNG-0493-c-0817-2023,Commerce,TANGER,2023,9,26,septembre,Espèce,TNG,TANGER,2023-09-26,3,2023-09-30 00:00:00
8461,13649,PP,100,1,Carte de Commerce,CA-TNG-0490-c-0813-2023,Commerce,TANGER,2023,9,26,septembre,Espèce,TNG,TANGER,2023-09-26,3,2023-09-30 00:00:00
8463,13653,PM,200,1,Carte de Commerce,CA-TNG-0492-c-0815-2023,Commerce,TANGER,2023,9,26,septembre,Espèce,TNG,TANGER,2023-09-26,3,2023-09-30 00:00:00
8464,13654,PM,200,1,Carte de Commerce,CA-TNG-0069-i-0816-2023,Industrie,TANGER,2023,9,26,septembre,Espèce,TNG,TANGER,2023-09-26,3,2023-09-30 00:00:00
8465,13655,PP,50,1,Attestation Professionnelle,AP-TNG-0434-c-0629-2023,Commerce,TANGER,2023,9,26,septembre,Espèce,TNG,TANGER,2023-09-26,3,2023-09-30 00:00:00
3133,3671,PP,50,1,Attestation Professionnelle,AP-AHU-0988-c-1471-2023,Commerce,AL HOCEIMA,2023,9,26,septembre,Espèce,AHU,AL HOCEIMA,2023-09-26,3,2023-09-30 00:00:00
8468,13658,PP,100,1,Carte de Commerce,CA-TNG-0494-c-0819-2023,Commerce,TANGER,2023,9,26,septembre,Espèce,TNG,TANGER,2023-09-26,3,2023-09-30 00:00:00
9884,13652,PP,50,3,Attestation Professionnelle,AP-TNG-0433-c-0628-2023,Commerce,TANGER,2023,9,26,septembre,TPE,TNG,TANGER,2023-09-26,3,2023-09-30 00:00:00
9885,13652,PP,100,3,Carte de Commerce,CA-TNG-0491-c-0814-2023,Commerce,TANGER,2023,9,26,septembre,TPE,TNG,TANGER,2023-09-26,3,2023-09-30 00:00:00
10987,9566,PP,50,1,Attestation Professionnelle,AP--0023-s-0144-2023,Service,LARACHE,2023,9,26,septembre,Espèce,LA,LARACHE,2023-09-26,3,2023-09-30 00:00:00
8460,13649,PP,50,1,Attestation Professionnelle,AP-TNG-0432-c-0627-2023,Commerce,TANGER,2023,9,26,septembre,Espèce,TNG,TANGER,2023-09-26,3,2023-09-30 00:00:00
3132,13656,PP,50,1,Attestation Professionnelle,AP-AHU-0987-c-1470-2023,Commerce,AL HOCEIMA,2023,9,26,septembre,Espèce,AHU,AL HOCEIMA,2023-09-26,3,2023-09-30 00:00:00
8467,13657,PP,100,1,Carte de Commerce,CA-TNG-0256-s-0818-2023,Service,TANGER,2023,9,26,septembre,Espèce,TNG,TANGER,2023-09-26,3,2023-09-30 00:00:00
3130,3524,PP,50,1,Attestation Professionnelle,AP-AHU-0418-s-1466-2023,Service,AL HOCEIMA,2023,9,26,septembre,Espèce,AHU,AL HOCEIMA,2023-09-26,3,2023-09-30 00:00:00
3131,13656,PP,100,1,Carte de Commerce,CA-AHU-0632-c-0951-2023,Commerce,AL HOCEIMA,2023,9,26,septembre,Espèce,AHU,AL HOCEIMA,2023-09-26,3,2023-09-30 00:00:00
248,10386,PP,100,1,Carte de Commerce,CA-AHU-0627-c-0945-2023,Commerce,AL HOCEIMA,2023,9,26,septembre,Espèce,AHU,AL HOCEIMA,2023-09-26,3,2023-09-30 00:00:00
249,10386,PP,50,1,Attestation Professionnelle,AP-AHU-0979-c-1461-2023,Commerce,AL HOCEIMA,2023,9,26,septembre,Espèce,AHU,AL HOCEIMA,2023-09-26,3,2023-09-30 00:00:00
677,12496,PP,50,1,Attestation Professionnelle,AP-AHU-0986-c-1469-2023,Commerce,AL HOCEIMA,2023,9,26,septembre,Espèce,AHU,AL HOCEIMA,2023-09-26,3,2023-09-30 00:00:00
1382,7109,PP,50,1,Attestation Professionnelle,AP-AHU-0985-c-1468-2023,Commerce,AL HOCEIMA,2023,9,26,septembre,Espèce,AHU,AL HOCEIMA,2023-09-26,3,2023-09-30 00:00:00
3113,10122,PP,100,1,Carte de Commerce,CA-AHU-0625-c-0942-2023,Commerce,AL HOCEIMA,2023,9,26,septembre,Espèce,AHU,AL HOCEIMA,2023-09-26,3,2023-09-30 00:00:00
3114,10122,PP,50,1,Attestation Professionnelle,AP-AHU-0977-c-1458-2023,Commerce,AL HOCEIMA,2023,9,26,septembre,Espèce,AHU,AL HOCEIMA,2023-09-26,3,2023-09-30 00:00:00
3115,4084,PP,100,1,Carte de Commerce,CA-AHU-0275-s-0943-2023,Service,AL HOCEIMA,2023,9,26,septembre,Espèce,AHU,AL HOCEIMA,2023-09-26,3,2023-09-30 00:00:00
3116,4084,PP,50,1,Attestation Professionnelle,AP-AHU-0417-s-1459-2023,Service,AL HOCEIMA,2023,9,26,septembre,Espèce,AHU,AL HOCEIMA,2023-09-26,3,2023-09-30 00:00:00
3117,3644,PP,100,1,Carte de Commerce,CA-AHU-0626-c-0944-2023,Commerce,AL HOCEIMA,2023,9,26,septembre,Espèce,AHU,AL HOCEIMA,2023-09-26,3,2023-09-30 00:00:00
1381,7109,PP,100,1,Carte de Commerce,CA-AHU-0631-c-0950-2023,Commerce,AL HOCEIMA,2023,9,26,septembre,Espèce,AHU,AL HOCEIMA,2023-09-26,3,2023-09-30 00:00:00
3119,1134,PP,100,1,Carte de Commerce,CA-AHU-0628-c-0946-2023,Commerce,AL HOCEIMA,2023,9,26,septembre,Espèce,AHU,AL HOCEIMA,2023-09-26,3,2023-09-30 00:00:00
3120,1134,PP,50,1,Attestation Professionnelle,AP-AHU-0980-c-1462-2023,Commerce,AL HOCEIMA,2023,9,26,septembre,Espèce,AHU,AL HOCEIMA,2023-09-26,3,2023-09-30 00:00:00
3121,12171,PP,50,1,Attestation Professionnelle,AP-AHU-0981-c-1463-2023,Commerce,AL HOCEIMA,2023,9,26,septembre,Espèce,AHU,AL HOCEIMA,2023-09-26,3,2023-09-30 00:00:00
3124,13648,PP,100,1,Carte de Commerce,CA-AHU-0629-c-0947-2023,Commerce,AL HOCEIMA,2023,9,26,septembre,Espèce,AHU,AL HOCEIMA,2023-09-26,3,2023-09-30 00:00:00
3125,13648,PP,50,1,Attestation Professionnelle,AP-AHU-0982-c-1464-2023,Commerce,AL HOCEIMA,2023,9,26,septembre,Espèce,AHU,AL HOCEIMA,2023-09-26,3,2023-09-30 00:00:00
3129,3524,PP,100,1,Carte de Commerce,CA-AHU-0276-s-0949-2023,Service,AL HOCEIMA,2023,9,26,septembre,Espèce,AHU,AL HOCEIMA,2023-09-26,3,2023-09-30 00:00:00
3126,13650,PP,100,1,Carte de Commerce,CA-AHU-0630-c-0948-2023,Commerce,AL HOCEIMA,2023,9,26,septembre,Espèce,AHU,AL HOCEIMA,2023-09-26,3,2023-09-30 00:00:00
3127,13650,PP,50,1,Attestation Professionnelle,AP-AHU-0983-c-1465-2023,Commerce,AL HOCEIMA,2023,9,26,septembre,Espèce,AHU,AL HOCEIMA,2023-09-26,3,2023-09-30 00:00:00
3128,13650,PP,50,1,Attestation Professionnelle,AP-AHU-0984-c-1467-2023,Commerce,AL HOCEIMA,2023,9,26,septembre,Espèce,AHU,AL HOCEIMA,2023-09-26,3,2023-09-30 00:00:00
3118,3644,PP,50,1,Attestation Professionnelle,AP-AHU-0978-c-1460-2023,Commerce,AL HOCEIMA,2023,9,26,septembre,Espèce,AHU,AL HOCEIMA,2023-09-26,3,2023-09-30 00:00:00
8469,13660,PP,50,1,Attestation Professionnelle,AP-TNG-0435-c-0630-2023,Commerce,TANGER,2023,9,27,septembre,Espèce,TNG,TANGER,2023-09-27,3,2023-09-30 00:00:00
8470,13660,PP,100,1,Carte de Commerce,CA-TNG-0495-c-0820-2023,Commerce,TANGER,2023,9,27,septembre,Espèce,TNG,TANGER,2023-09-27,3,2023-09-30 00:00:00
8471,11984,PP,50,1,Attestation Professionnelle,AP-TNG-0436-c-0631-2023,Commerce,TANGER,2023,9,27,septembre,Espèce,TNG,TANGER,2023-09-27,3,2023-09-30 00:00:00
8472,11984,PP,100,1,Carte de Commerce,CA-TNG-0496-c-0821-2023,Commerce,TANGER,2023,9,27,septembre,Espèce,TNG,TANGER,2023-09-27,3,2023-09-30 00:00:00
8473,4598,PP,100,1,Carte de Commerce,CA-TNG-0070-i-0822-2023,Industrie,TANGER,2023,9,27,septembre,Espèce,TNG,TANGER,2023-09-27,3,2023-09-30 00:00:00
8474,4598,PP,50,1,Attestation Professionnelle,AP-TNG-0043-i-0633-2023,Industrie,TANGER,2023,9,27,septembre,Espèce,TNG,TANGER,2023-09-27,3,2023-09-30 00:00:00
8480,13663,PP,100,1,Carte de Commerce,CA-TNG-0499-c-0825-2023,Commerce,TANGER,2023,9,27,septembre,Espèce,TNG,TANGER,2023-09-27,3,2023-09-30 00:00:00
8477,13634,PP,100,1,Carte de Commerce,CA-TNG-0497-c-0823-2023,Commerce,TANGER,2023,9,27,septembre,Espèce,TNG,TANGER,2023-09-27,3,2023-09-30 00:00:00
8478,13659,PM,200,1,Carte de Commerce,CA-TNG-0498-c-0824-2023,Commerce,TANGER,2023,9,27,septembre,Espèce,TNG,TANGER,2023-09-27,3,2023-09-30 00:00:00
8479,13663,PP,50,1,Attestation Professionnelle,AP-TNG-0438-c-0634-2023,Commerce,TANGER,2023,9,27,septembre,Espèce,TNG,TANGER,2023-09-27,3,2023-09-30 00:00:00
8481,13664,PP,100,1,Carte de Commerce,CA-TNG-0500-c-0826-2023,Commerce,TANGER,2023,9,27,septembre,Espèce,TNG,TANGER,2023-09-27,3,2023-09-30 00:00:00
8482,6085,PM,200,1,Carte de Commerce,CA-TNG-0071-i-0827-2023,Industrie,TANGER,2023,9,27,septembre,Espèce,TNG,TANGER,2023-09-27,3,2023-09-30 00:00:00
7116,172,PM,574,1,Certificat d'origine,CO-TNG-0257-i-0706-2023,Industrie,TANGER,2023,9,27,septembre,Espèce,TNG,TANGER,2023-09-27,3,2023-09-30 00:00:00
10934,150,PM,880,2,Certificat d'origine,CO-TNG-0379-s-0707-2023,Service,TANGER,2023,9,27,septembre,Chèque,TNG,TANGER,2023-09-27,3,2023-09-30 00:00:00
8476,13634,PP,50,1,Attestation Professionnelle,AP-TNG-0437-c-0632-2023,Commerce,TANGER,2023,9,27,septembre,Espèce,TNG,TANGER,2023-09-27,3,2023-09-30 00:00:00
5599,13666,PM,200,1,Carte de Commerce,CA-TET-0100-s-0361-2023,Service,TETOUAN,2023,9,27,septembre,Espèce,TET,TETOUAN,2023-09-27,3,2023-09-30 00:00:00
3146,13667,PP,50,1,Attestation Professionnelle,AP-AHU-0995-c-1479-2023,Commerce,AL HOCEIMA,2023,9,27,septembre,Espèce,AHU,AL HOCEIMA,2023-09-27,3,2023-09-30 00:00:00
3148,1511,PP,50,1,Attestation Professionnelle,AP-AHU-0996-c-1480-2023,Commerce,AL HOCEIMA,2023,9,27,septembre,Espèce,AHU,AL HOCEIMA,2023-09-27,3,2023-09-30 00:00:00
5598,13666,PM,100,1,Attestation Professionnelle,AP-TET-0117-s-0385-2023,Service,TETOUAN,2023,9,27,septembre,Espèce,TET,TETOUAN,2023-09-27,3,2023-09-30 00:00:00
444,3598,PP,100,1,Carte de Commerce,CA-AHU-0634-c-0953-2023,Commerce,AL HOCEIMA,2023,9,27,septembre,Espèce,AHU,AL HOCEIMA,2023-09-27,3,2023-09-30 00:00:00
445,3598,PP,50,1,Attestation Professionnelle,AP-AHU-0990-c-1473-2023,Commerce,AL HOCEIMA,2023,9,27,septembre,Espèce,AHU,AL HOCEIMA,2023-09-27,3,2023-09-30 00:00:00
1617,11360,PP,100,1,Carte de Commerce,CA-AHU-0635-c-0954-2023,Commerce,AL HOCEIMA,2023,9,27,septembre,Espèce,AHU,AL HOCEIMA,2023-09-27,3,2023-09-30 00:00:00
1698,12868,PP,50,1,Attestation Professionnelle,AP-AHU-0994-c-1478-2023,Commerce,AL HOCEIMA,2023,9,27,septembre,Espèce,AHU,AL HOCEIMA,2023-09-27,3,2023-09-30 00:00:00
3137,13662,PP,100,1,Carte de Commerce,CA-AHU-0636-c-0955-2023,Commerce,AL HOCEIMA,2023,9,27,septembre,Espèce,AHU,AL HOCEIMA,2023-09-27,3,2023-09-30 00:00:00
1618,11360,PP,50,1,Attestation Professionnelle,AP-AHU-0991-c-1474-2023,Commerce,AL HOCEIMA,2023,9,27,septembre,Espèce,AHU,AL HOCEIMA,2023-09-27,3,2023-09-30 00:00:00
3140,1099,PP,100,1,Carte de Commerce,CA-AHU-0637-c-0956-2023,Commerce,AL HOCEIMA,2023,9,27,septembre,Espèce,AHU,AL HOCEIMA,2023-09-27,3,2023-09-30 00:00:00
3141,1099,PP,50,1,Attestation Professionnelle,AP-AHU-0993-c-1476-2023,Commerce,AL HOCEIMA,2023,9,27,septembre,Espèce,AHU,AL HOCEIMA,2023-09-27,3,2023-09-30 00:00:00
3143,13665,PP,100,1,Carte de Commerce,CA-AHU-0277-s-0957-2023,Service,AL HOCEIMA,2023,9,27,septembre,Espèce,AHU,AL HOCEIMA,2023-09-27,3,2023-09-30 00:00:00
3144,13665,PP,50,1,Attestation Professionnelle,AP-AHU-0419-s-1477-2023,Service,AL HOCEIMA,2023,9,27,septembre,Espèce,AHU,AL HOCEIMA,2023-09-27,3,2023-09-30 00:00:00
3145,13667,PP,100,1,Carte de Commerce,CA-AHU-0638-c-0958-2023,Commerce,AL HOCEIMA,2023,9,27,septembre,Espèce,AHU,AL HOCEIMA,2023-09-27,3,2023-09-30 00:00:00
3147,1511,PP,100,1,Carte de Commerce,CA-AHU-0639-c-0959-2023,Commerce,AL HOCEIMA,2023,9,27,septembre,Espèce,AHU,AL HOCEIMA,2023-09-27,3,2023-09-30 00:00:00
3138,13662,PP,50,1,Attestation Professionnelle,AP-AHU-0992-c-1475-2023,Commerce,AL HOCEIMA,2023,9,27,septembre,Espèce,AHU,AL HOCEIMA,2023-09-27,3,2023-09-30 00:00:00
5601,4461,PM,200,1,Carte de Commerce,CA-TET-0101-s-0362-2023,Service,TETOUAN,2023,10,2,octobre,Espèce,TET,TETOUAN,2023-10-02,4,2023-10-31 00:00:00
3162,13673,PP,100,1,Carte de Commerce,CA-AHU-0644-c-0967-2023,Commerce,AL HOCEIMA,2023,10,2,octobre,Espèce,AHU,AL HOCEIMA,2023-10-02,4,2023-10-31 00:00:00
3163,13673,PP,50,1,Attestation Professionnelle,AP-AHU-1004-c-1493-2023,Commerce,AL HOCEIMA,2023,10,2,octobre,Espèce,AHU,AL HOCEIMA,2023-10-02,4,2023-10-31 00:00:00
3164,8369,PP,100,1,Carte de Commerce,CA-AHU-0044-i-0968-2023,Industrie,AL HOCEIMA,2023,10,2,octobre,Espèce,AHU,AL HOCEIMA,2023-10-02,4,2023-10-31 00:00:00
3165,8369,PP,50,1,Attestation Professionnelle,AP-AHU-0065-i-1494-2023,Industrie,AL HOCEIMA,2023,10,2,octobre,Espèce,AHU,AL HOCEIMA,2023-10-02,4,2023-10-31 00:00:00
5367,13228,PM,100,1,Attestation Professionnelle,AP-TET-0118-s-0386-2023,Service,TETOUAN,2023,10,2,octobre,Espèce,TET,TETOUAN,2023-10-02,4,2023-10-31 00:00:00
5602,4461,PM,100,1,Attestation Professionnelle,AP-TET-0119-s-0387-2023,Service,TETOUAN,2023,10,2,octobre,Espèce,TET,TETOUAN,2023-10-02,4,2023-10-31 00:00:00
